__stool_NN_2	solid excretory product evacuated from the bowels 
__podocarpus_elongatus_NN_1	South African tree or shrub having a rounded crown 
__rockingham_podocarp_NN_1	large Australian tree with straight-grained yellow wood that turns brown on exposure 
__tympanum_NN_2	the membrane in the ear that vibrates to sound 
__podocarpus_family_NN_1	gymnosperms with simple persistent needlelike or scalelike leaves 
__slip_VB_4	get worse My grades are slipping 
__glandular_carcinoma_NN_1	malignant tumor originating in glandular epithelium 
__colorado_river_NN_2	an important river in the southwestern United States rises in the Rocky Mountains of northern Colorado and flows southwest through Utah into Arizona where it flows through the Grand Canyon and then southward through the southern tip of Nevada then forming the border between California and Arizona and finally into Mexico where it empties into the Gulf of California the main source of water in the southwestern United States 
__come_VB_20	experience orgasm she could not come because she was too upset 
__smooth_bark_kauri_NN_1	Australian timber tree resembling the kauri but having wood much lighter in weight and softer 
__tie_NN_1	neckwear consisting of a long narrow piece of material worn mostly by men under a collar and tied in knot at the front he stood in front of the mirror tightening his necktie he wore a vest and tie 
__taxicab_NN_1	a car driven by a person whose job is to take passengers where they want to go in exchange for money 
__vinegar_NN_1	sour-tasting liquid produced usually by oxidation of the alcohol in wine or cider and used as a condiment or food preservative 
__off-line_equipment_NN_1	electronic equipment not in direct communication or under the control of the central processing unit 
__irreproducibility_NN_1	the quality of being unreproducible he could not explain the irreproducibility of the results of his experiment 
__sparkle_NN_2	the occurrence of a small flash or spark 
__edge_tool_NN_1	any cutting tool with a sharp cutting edge as a chisel or knife or plane or gouge 
__leo_ix_NN_1	German pope from 1049 to 1054 whose papacy was the beginning of papal reforms in the 11th century 1002-1054 
__phenomenon_NN_1	any state or process known through the senses rather than by intuition or reasoning 
__warhead_NN_1	the front part of a guided missile or rocket or torpedo that carries the nuclear or explosive charge or the chemical or biological agents 
__sir_ronald_ross_NN_1	British physician who discovered that mosquitos transmit malaria 1857-1932 
__nucleolus_NN_1	a small round body of protein in a cell nucleus such organelles contain RNA and are involved in protein synthesis 
__school_of_thought_NN_1	a belief or system of beliefs accepted as authoritative by some group or school 
__pantomime_NN_1	a performance using gestures and body movements without words 
__gilbert_islands_NN_1	a group of islands in Micronesia to the southwest of Hawaii formerly part of the British colony of Gilbert and Ellice Islands until it became part of the Republic of Kiribati in 1979 
__white_admiral_NN_1	North American butterfly with blue-black wings crossed by a broad white band 
__kalon_tripa_NN_1	the chairman of the Kashag and essentially head of the Tibetan government-in-exile 
__order_campanulales_NN_1	an order of plants of the subclass Asteridae including Campanulaceae Lobeliaceae Cucurbitaceae Goodeniaceae Compositae 
__source_NN_2	a document or organization from which information is obtained the reporter had two sources for the story 
__guesser_NN_1	a person who guesses 
__taxodium_mucronatum_NN_1	cypress of river valleys of Mexican highlands 
__sarafem_NN_1	a selective-serotonin reuptake inhibitor commonly prescribed as an antidepressant trade names Prozac or Sarafem it is thought to work by increasing the activity of serotonin in the brain 
__sierra_redwood_NN_1	extremely lofty evergreen of southern end of western foothills of Sierra Nevada in California largest living organism 
__sequoia_NN_1	either of two huge coniferous California trees that reach a height of 300 feet sometimes placed in the Taxodiaceae 
__vespula_NN_1	sometimes considered a subgenus of Vespa social wasps 
__xinjiang_uighur_autonomous_region_NN_1	an autonomous province in far northwestern China on the border with Mongolia and Kazakhstan the largest province in the People s Republic of China and the homeland of the Uighur people 
__breath_NN_1	the process of taking in and expelling air during breathing he took a deep breath and dived into the pool he was fighting to his last breath 
__venice_NN_1	the provincial capital of Veneto built on 118 islands within a lagoon in the Gulf of Venice has canals instead of streets one of Italy s major ports and a famous tourist attraction 
__galvanize_VB_3	stimulate muscles by administering a shock 
__overhang_NN_1	projection that extends beyond or hangs over something else 
__presence_NN_1	the state of being present current existence he tested for the presence of radon 
__serenity_NN_2	the absence of mental stress or anxiety 
__testicular_artery_NN_1	a branch of the aorta supplying the testicles 
__holy_roman_emperor_NN_1	sovereign of the Holy Roman Empire 
__navigational_instrument_NN_1	an instrument used for navigating 
__pencil_cedar_tree_NN_1	any of several junipers with wood suitable for making pencils 
__broadcast_NN_1	message that is transmitted by radio or television 
__juniper_NN_2	coniferous shrub or small tree with berrylike cones 
__sugi_NN_1	tall evergreen of Japan and China yielding valuable soft wood 
__port_orford_cedar_NN_1	the wood of the Port Orford cedar tree 
__port_orford_cedar_NN_2	large timber tree of western North America with trunk diameter to 12 feet and height to 200 feet 
__dancing-master_NN_1	a professional teacher of dancing 
__north_dravidian_NN_1	a Dravidian language spoken primarily in eastern India 
__genus_chamaecyparis_NN_1	a genus of Chamaecyparis 
__red_cedar_NN_3	tall tree of the Pacific coast of North America having foliage like cypress and cinnamon-red bark 
__rub_up_NN_1	a review that refreshes your memory I need a rub up on my Latin 
__squill_NN_3	an Old World plant of the genus Scilla having narrow basal leaves and pink or blue or white racemose flowers 
__snakeroot_NN_1	a plant of the genus Sanicula having palmately compound leaves and unisexual flowers in panicled umbels followed by bristly fruit reputed to have healing powers 
__teem_VB_2	move in large numbers people were pouring out of the theater beggars pullulated in the plaza 
__fund_VB_4	invest money in government securities 
__prioress_NN_1	the superior of a group of nuns 
__genus_euderma_NN_1	a genus of Vespertilionidae 
__umbellales_NN_1	plants having umbels or corymbs of uniovulate flowers includes the Umbelliferae chiefly herbs and Cornaceae chiefly trees or shrubs 
__indo-iranian_language_NN_1	the branch of the Indo-European family of languages including the Indic and Iranian language groups 
__trickery_NN_1	verbal misrepresentation intended to take advantage of you in some way 
__pseudotsuga_menziesii_NN_1	lofty douglas fir of northwestern North America having short needles and egg-shaped cones 
__unhearable_JJ_1	impossible to hear imperceptible by the ear an inaudible conversation 
__pike_NN_4	medieval weapon consisting of a spearhead attached to a long pole or pikestaff superseded by the bayonet 
__allowance_NN_6	the act of allowing He objected to the allowance of smoking in the dining room 
__prunus_armeniaca_NN_1	temperate zone tree bearing downy yellow to rosy fruits 
__tetraneuris_acaulis_NN_1	perennial having tufted basal leaves and short leafless stalks each bearing a solitary yellow flower head dry hillsides and plains of west central North America 
__rat_NN_1	any of various long-tailed rodents similar to but larger than a mouse 
__pseudotsuga_NN_1	douglas fir closely related to genera Larix and Cathaya 
__temporary_state_NN_1	a state that continues for a limited time 
__plantain_NN_3	starchy banana-like fruit eaten always cooked as a staple vegetable throughout the tropics 
__larcenist_NN_1	a person who commits larceny 
__thrive_VB_1	grow vigorously The deer population in this town is thriving business is booming 
__hemlock_tree_NN_1	an evergreen tree 
__nephritis_NN_1	an inflammation of the kidney 
__winner_NN_2	a gambler who wins a bet 
__tunny_NN_1	important warm-water fatty fish of the genus Thunnus of the family Scombridae usually served as steaks 
__scotch_whisky_NN_1	whiskey distilled in Scotland especially whiskey made from malted barley in a pot still 
__soma_NN_3	alternative names for the body of a human being Leonardo studied the human body he has a strong physique the spirit is willing but the flesh is weak 
__otus_NN_1	a genus of Strigidae 
__silents_NN_1	a movie without a soundtrack 
__umber_NN_2	a medium brown to dark-brown color 
__meloid_NN_1	beetle that produces a secretion that blisters the skin 
__airwave_NN_1	medium for radio and television broadcasting the program was on the air from 9 til midnight the president used the airwaves to take his message to the people 
__coricidin_NN_1	an antihistamine trade names Coricidin and Chlor-Trimeton 
__ninja_NN_2	a class of 14th century Japanese who were trained in martial arts and were hired for espionage and assassinations 
__genus_eunectes_NN_1	anacondas 
__battle_of_atlanta_NN_1	a siege in which Federal troops under Sherman cut off the railroads supplying the city and then burned it 1864 
__landing_net_NN_1	a bag-shaped fishnet on a long handle to take a captured fish from the water 
__muster_call_NN_1	a call of the names of personnel at a military assembly 
__pocket_NN_9	an opening at the corner or on the side of a billiard table into which billiard balls are struck 
__theogony_NN_1	the study of the origins and genealogy of the gods 
__replace_VB_1	substitute a person or thing for another that is broken or inefficient or lost or no longer working or yielding what is expected He replaced the old razor blade We need to replace the secretary that left a month ago the insurance will replace the lost income This antique vase can never be replaced 
__learned_profession_NN_1	one of the three professions traditionally believed to require advanced learning and high principles 
__pit_of_the_stomach_NN_1	a slight depression in the midline just below the sternum where a blow can affect the solar plexus 
__trampling_NN_1	the sound of heavy treading or stomping he heard the trample of many feet 
__tear_gland_NN_1	any of the glands in the eyes that secrete tears 
__fieldmouse_NN_1	any nocturnal Old World mouse of the genus Apodemus inhabiting woods and fields and gardens 
__camphor_NN_1	a resin obtained from the camphor tree used in making celluloid and liniment 
__bless_VB_1	give a benediction to The dying man blessed his son 
__tinned_goods_NN_1	food preserved by canning 
__larix_NN_1	larches 
__shakeup_NN_1	the imposition of a new organization organizing differently often involving extensive and drastic changes a committee was appointed to oversee the reorganization of the curriculum top officials were forced out in the cabinet shakeup 
__yardmaster_NN_1	a railroad employer who is in charge of a railway yard 
__majidae_NN_1	spider crabs 
__reiteration_NN_1	the act of repeating over and again or an instance thereof 
__fitting_NN_2	a small and often standardized accessory to a larger system 
__transplantation_NN_1	an operation moving an organ from one organism the donor to another the recipient he had a kidney transplant the long-term results of cardiac transplantation are now excellent a child had a multiple organ transplant two months ago 
__copal_NN_1	a brittle aromatic resin used in varnishes 
__nitrogen_trichloride_NN_1	a yellow pungent volatile oil trade name Agene formerly used for bleaching and aging flour 
__giardia_NN_1	a suspected cause of diarrhea in humans 
__invoice_NN_1	an itemized statement of money owed for goods shipped or services rendered he paid his bill and left send me an account of what I owe 
__pinus_jeffreyi_NN_1	tall symmetrical pine of western North America having long blue-green needles in bunches of 3 and elongated cones on spreading somewhat pendulous branches sometimes classified as a variety of ponderosa pine 
__cowardliness_NN_1	the trait of lacking courage 
__corsican_army_NN_1	a terrorist organization founded in 1999 to oppose the link between nationalists and the Corsican mafia the attacks of Armata Corsa are aimed at symbolic targets of colonialism in Corsica 
__sexual_assault_NN_1	a statutory offense that provides that it is a crime to knowingly cause another person to engage in an unwanted sexual act by force or threat most states have replaced the common law definition of rape with statutes defining sexual assault 
__take_for_granted_VB_1	take to be the case or to be true accept without verification or proof I assume his train was late 
__rewriting_NN_1	editing that involves writing something again 
__swiss_mountain_pine_NN_1	low shrubby pine of central Europe with short bright green needles in bunches of two 
__use_VB_4	seek or achieve an end by using to one s advantage She uses her influential friends to get jobs The president s wife used her good connections 
__washbowl_NN_2	a basin for washing the hands `wash-hand basin is a British expression 
__myanmar_monetary_unit_NN_1	monetary unit in the Union of Burma 
__sticker_NN_2	an adhesive label 
__nationality_NN_1	people having common origins or traditions and often comprising a nation immigrants of the same nationality often seek each other out such images define their sense of nationality 
__pine_NN_2	straight-grained durable and often resinous white to yellowish timber of any of numerous trees of the genus Pinus 
__true_pine_NN_1	a coniferous tree 
__pinus_NN_1	type genus of the Pinaceae large genus of true pines 
__superfamily_muroidea_NN_1	a superfamily of rodents essentially equal to the suborder Myomorpha but with the Dipodidae excluded 
__tegument_NN_1	a natural protective body covering and site of the sense of touch your skin is the largest organ of your body 
__uygur_NN_1	a member of a people who speak Uighur and live in Xinjiang and adjacent areas 
__put-on_NN_2	something intended to deceive deliberate trickery intended to gain an advantage 
__subdivision_pinophytina_NN_1	most conifers in some systems classified as a class Pinopsida and in others as a subdivision Pinophytina used in some classifications for one of five subdivisions of Gymnospermophyta 
__afghanistani_NN_1	a native or inhabitant of Afghanistan 
__family_cordaitaceae_NN_1	chiefly Paleozoic plants Cordaites is the chief and typical genus 
__relational_database_NN_1	a database in which relations between information items are explicitly specified as accessible attributes in a relational database the data are organized as a number of differently sized tables 
__objectify_VB_2	make impersonal or present as an object Will computers depersonalize human interactions Pornography objectifies women 
__parrot_NN_2	a copycat who does not understand the words or acts being imitated 
__subdivision_coniferophytina_NN_1	cone-bearing gymnosperms dating from the Carboniferous period most are substantial trees includes the classes Pinopsida subdivision Pinophytina and Ginkgopsida subdivision Ginkgophytina and Taxopsida subdivision Taxophytina which in turn include the surviving orders Coniferales and Taxales yews and sometimes Ginkgoales as well as extinct orders such as Cordaitales of the Carboniferous and Permian 
__fence_NN_2	a dealer in stolen property 
__otologist_NN_1	a physician who specializes in the ear and its diseases 
__entablature_NN_1	architecture the structure consisting of the part of a classical temple above the columns between a capital and the roof 
__franc_NN_1	the basic monetary unit in many countries equal to 100 centimes 
__strife_NN_2	bitter conflict heated often violent dissension 
__pteridospermaphyta_NN_1	used in some classification systems a group of extinct fossil gymnosperms coextensive with the order Cycadofilicales 
__quote_VB_4	put quote marks around Here the author is quoting his colleague 
__revelation_NN_2	an enlightening or astonishing disclosure 
__volatile_JJ_1	evaporating readily at normal temperatures and pressures volatile oils volatile solvents 
__setaria_NN_1	annual or perennial grasses of warm regions bristlegrasses 
__grow_VB_4	cause to grow or develop He grows vegetables in his backyard 
__food_and_drug_administration_NN_1	a federal agency in the Department of Health and Human Services established to regulate the release of new foods and health-related products 
__sewellel_NN_1	bulky nocturnal burrowing rodent of uplands of the Pacific coast of North America the most primitive living rodent 
__triquetral_bone_NN_1	a wrist bone that articulates with the pisiform and hamate and lunate bones 
__sago_palm_NN_2	dwarf palmlike cycad of Japan that yields sago 
__genus_cycas_NN_1	type genus of Cycadaceae genus of widely distributed Old World evergreen tropical trees having pinnate leaves and columnar stems covered with persistent bases of old leaves 
__separation_NN_2	coming apart 
__family_cephalobidae_NN_1	a family of Nematoda 
__ridicule_NN_2	the act of deriding or treating with contempt 
__derivation_NN_3	a line of reasoning that shows how a conclusion follows logically from accepted propositions 
__charm_campaign_NN_1	a campaign of flattery and friendliness by a company politician etc to become more popular and gain support 
__folder_NN_2	covering that is folded over to protect the contents 
__order_foraminifera_NN_1	foraminifers 
__gymnospermophyta_NN_1	plants having naked seeds not enclosed in an ovary in some systems considered a class Gymnospermae and in others a division Gymnospermophyta comprises three subdivisions or classes Cycadophytina class Cycadopsida and Gnetophytina class Gnetopsida and Coniferophytina class Coniferopsida in some classifications the Coniferophytina are divided into three groups Pinophytina class Pinopsida and Ginkgophytina class Ginkgopsida and Taxophytina class Taxopsida 
__tamandua_tetradactyla_NN_1	small toothless anteater with prehensile tail and four-clawed forelimbs of tropical South America and Central America 
__screw_NN_4	a fastener with a tapered threaded shank and a slotted head 
__euskadi_ta_askatasuna_NN_1	a terrorist organization organized in 1959 by student activists who were dissatisfied with the moderate nationalism of the traditional Basque party want to create an independent homeland in Spain s western Pyrenees in 1968 ETA launched a campaign of political assassinations of government officials 
__taoist_trinity_NN_1	the three pure ones the three chief gods of Taoism 
__projective_test_NN_1	any personality test designed to yield information about someone s personality on the basis of their unrestricted response to ambiguous objects or situations 
__magnoliid_dicot_genus_NN_1	genus of dicotyledonous flowering plants regarded as among the most primitive of extant angiosperms 
__head_NN_5	the front of a military formation or procession the head of the column advanced boldly they were at the head of the attack 
__lahore_NN_1	city in northeast Pakistan 
__rosid_dicot_family_NN_1	a family of dicotyledonous plants 
__matricaria_NN_1	chiefly Old World strong-smelling weedy herbs comprises plants sometimes included in other genera e g Tanacetum Tripleurospermum 
__hamamelid_dicot_family_NN_1	family of mostly woody dicotyledonous flowering plants with flowers often unisexual and often borne in catkins 
__separatism_NN_1	a social system that provides separate facilities for minority groups 
__compensation_NN_2	psychiatry a defense mechanism that conceals your undesirable shortcomings by exaggerating desirable behaviors 
__annual_NN_1	botany a plant that completes its entire life cycle within the space of a year 
__balsam_NN_1	any seed plant yielding balsam 
__visual_JJ_1	any wheeled vehicle that is dilapidated and uncomfortable that old bike without rubber tires was a real boneshaker relating to or using sight ocular inspection an optical illusion visual powers visual navigation 
__repeater_NN_2	someone who is repeatedly arrested for criminal behavior especially for the same criminal behavior 
__sleeper_goby_NN_1	tropical fish that resembles a goby and rests quietly on the bottom in shallow water 
__outlook_NN_1	a habitual or characteristic mental attitude that determines how you will interpret and respond to situations 
__genus_eretmochelys_NN_1	hawksbills 
__sunglasses_NN_1	spectacles that are darkened or polarized to protect the eyes from the glare of the sun he was wearing a pair of mirrored shades 
__hood_NN_9	protective covering consisting of a metal part that covers the engine there are powerful engines under the hoods of new cars the mechanic removed the cowling in order to repair the plane s engine 
__sound_NN_1	the particular auditory effect produced by a given cause the sound of rain on the roof the beautiful sound of music 
__bumph_NN_1	reading materials documents written information that you must read and deal with but that you think are extremely boring 
__flutter_VB_1	move along rapidly and lightly skim or dart The hummingbird flitted among the branches 
__sphaerocarpaceae_NN_1	liverworts with bilaterally symmetrical gametophytes sometimes placed in the order Jungermanniales 
__family_corydalidae_NN_1	dobsons 
__twitter_VB_1	make high-pitched sounds as of birds 
__liverwort_NN_1	any of numerous small green nonvascular plants of the class Hepaticopsida growing in wet places and resembling green seaweeds or leafy mosses 
__stickiness_NN_1	the property of sticking to a surface 
__sphagnales_NN_1	coextensive with the genus Sphagnum in some classifications isolated in a separate subclass 
__mniaceae_NN_1	family of erect mosses with club-shaped paraphyses and the hexagonal cells of the upper leaf surface sometimes treated as a subfamily of Bryaceae 
__family_bryaceae_NN_1	a family of acrocarpous mosses 
__order_eubryales_NN_1	mosses with perennial erect gametophores and stems with rows of leaves and drooping capsules 
__posterior_JJ_1	located at or near or behind a part or near the end of a structure 
__territorial_reserve_NN_1	a territorial military unit 
__shell_parakeet_NN_1	small Australian parakeet usually light green with black and yellow markings in the wild but bred in many colors 
__musci_NN_1	true mosses bryophytes having leafy rather than thalloid gametophytes comprises orders Andreaeales Bryales Dicranales Eubryales Sphagnales 
__old_man_NN_1	a man who is very old 
__wage_earner_NN_1	someone who earn wages in return for their labor 
__moss_genus_NN_1	a genus of mosses 
__pack_NN_9	a bundle especially one carried on the back 
__forge_VB_4	move ahead steadily He forged ahead 
__yearling_NN_1	a young child 
__extracellular_fluid_NN_1	liquid containing proteins and electrolytes including the liquid in blood plasma and interstitial fluid the body normally has about 15 quarts of extracellular fluid 
__pile_dwelling_NN_1	dwelling built on piles in or near a lake specifically in prehistoric villages 
__genus_centrosema_NN_1	a genus of chiefly tropical American vines of the family Leguminosae having trifoliate leaves and large flowers 
__reader_NN_7	a public lecturer at certain universities 
__skepticism_NN_1	doubt about the truth of something 
__plantlet_NN_1	a young plant or a small plant 
__word_NN_2	a brief statement he didn t say a word about it 
__incarnadine_VB_1	make flesh-colored showing or affected by prejudice or envy or distaste looked with a jaundiced eye on the growth of regimentation takes a jaundiced view of societies and clubs 
__upthrust_NN_1	geology a rise of land to a higher elevation as in the process of mountain building 
__oberson_NN_1	Middle Ages the king of the fairies and husband of Titania in medieval folklore 
__sector_NN_5	a portion of a military position 
__cohort_NN_3	a group of people having approximately the same age 
__xerox_machine_NN_1	a duplicator trade mark Xerox that copies graphic matter by the action of light on an electrically charged photoconductive insulating surface in which the latent image is developed with a resinous powder 
__predicate_VB_1	make the grammatical predicate in a proposition The predicate `dog is predicated of the subject `Fido in the sentence `Fido is a dog 
__trusteeship_NN_2	the position of trustee 
__purge_VB_7	excrete or evacuate someone s bowels or body The doctor decided that the patient must be purged 
__philipp_schwarzerd_NN_1	German theologian and Luther s successor as leader of the Reformation in Germany 1497-1560 
__flotation_NN_1	the phenomenon of floating remaining on the surface of a liquid without sinking 
__unarmoured_JJ_2	used of persons or things military without protective armor 
__overacting_NN_1	poor acting by a ham actor 
__paronychia_NN_2	low-growing annual or perennial herbs or woody plants whitlowworts 
__leave_behind_VB_2	be survived by after one s death He left six children At her death she left behind her husband and 11 cats 
__vapour_NN_1	a visible suspension in the air of particles of some substance 
__x_ray_NN_1	electromagnetic radiation of short wavelength produced when high-speed electrons strike a solid target 
__lacerta_NN_1	type genus of the Lacertidae 
__windstorm_NN_1	a storm consisting of violent winds 
__inseminate_VB_2	introduce semen into a female 
__rocket_NN_1	any vehicle self-propelled by a rocket engine 
__wave_NN_8	a persistent and widespread unusual weather condition especially of unusual temperatures a heat wave 
__granulocyte_NN_1	a leukocyte that has granules in its cytoplasm 
__poppy_family_NN_1	herbs or shrubs having milky and often colored juices and capsular fruits 
__harbour_NN_2	a place of refuge and comfort and security 
__libra_the_scales_NN_1	the seventh sign of the zodiac the sun is in this sign from about September 23 to October 22 
__visual_sensation_NN_1	the perceptual experience of seeing the runners emerged from the trees into his clear vision he had a visual sensation of intense light 
__draught_NN_3	a current of air usually coming into a chimney or room or vehicle 
__sunray_NN_3	a ray of artificial ultraviolet light from a sunray lamp 
__miracle_NN_2	a marvellous event manifesting a supernatural act of a divine agent 
__sinecure_NN_2	an office that involves minimal duties 
__ipratropium_bromide_NN_1	an inhaled bronchodilator trade name Atrovent 
__taint_VB_1	place under suspicion or cast doubt upon sully someone s reputation 
__honoris_causa_NN_1	a degree conferred to honor the recipient 
__refugee_NN_1	an exile who flees for safety 
__thoroughfare_NN_1	a public road from one place to another 
__teemingness_NN_1	the property of a more than adequate quantity or supply an age of abundance 
__twister_NN_1	a localized and violently destructive windstorm occurring over land characterized by a funnel-shaped cloud extending toward the ground 
__savoy_NN_1	a geographical region of historical importance a former duchy in what is now southwestern France western Switzerland and northwestern Italy 
__throughput_NN_1	output relative to input the amount passing through a system from input to output especially of a computer program over a period of time 
__facility_NN_4	something designed and created to serve a particular function and to afford a particular convenience or service catering facilities toilet facilities educational facilities 
__pharisee_NN_2	a member of an ancient Jewish sect noted for strict obedience to Jewish traditions 
__colobus_monkey_NN_1	arboreal monkey of western and central Africa with long silky fur and reduced thumbs 
__nitwit_NN_1	a stupid incompetent person 
__religious_movement_NN_1	a movement intended to bring about religious reforms 
__neckar_river_NN_1	a river in Germany rises in the Black Forest and flows north into the Rhine 
__first_moment_NN_1	the sum of the values of a random variable divided by the number of values 
__genus_lobelia_NN_1	in some classifications considered the type genus of a separate family Lobeliaceae 
__speak_up_VB_2	speak louder raise one s voice The audience asked the lecturer to please speak up 
__blackball_NN_1	the act of excluding someone by a negative vote or veto 
__zwingli_NN_1	Swiss theologian whose sermons began the Reformation in Switzerland 1484-1531 
__scan_VB_1	examine minutely or intensely the surgeon scanned the X-ray 
__holocephalian_NN_1	fish with high compressed head and a body tapering off into a long tail 
__parodist_NN_1	mimics literary or musical style for comic effect 
__tension_NN_4	physics a stress that produces an elongation of an elastic physical body the direction of maximum tension moves asymptotically toward the direction of the shear 
__sense_NN_4	sound practical judgment Common sense is not so common he hasn t got the sense God gave little green apples fortunately she had the good sense to run away 
__dormitory_room_NN_1	a large sleeping room containing several beds 
__transfuse_VB_1	impart gradually Her presence instilled faith into the children transfuse love of music into the students 
__allegheny_mountains_NN_1	the western part of the Appalachian Mountains extending from northern Pennsylvania to southwestern Virginia 
__regimentals_NN_1	the military uniform and insignia of a regiment 
__dispute_NN_2	coming into conflict with 
__propagation_NN_3	the movement of a wave through a medium 
__western_roman_empire_NN_1	the western part after the Roman Empire was divided in 395 it lasted only until 476 
__german_monetary_unit_NN_1	monetary unit in Germany 
__facula_NN_2	a large bright spot on the sun s photosphere occurring most frequently in the vicinity of sunspots 
__vestiture_NN_1	an archaic term for clothing 
__scribble_VB_1	write down quickly without much attention to detail 
__wardrobe_NN_2	collection of clothing belonging to one person 
__solar_radiation_NN_1	radiation from the sun 
__map_NN_1	a diagrammatic representation of the earth s surface or part of it 
__infer_VB_4	guess correctly solve by guessing He guessed the right number of beans in the jar and won the prize 
__virgilia_NN_1	genus of South African trees having pinnate leaves and rose-purple flowers followed by leathery pods 
__ponce_NN_1	a man who is effeminate in his manner and fussy in the way he dresses 
__middle_term_NN_1	the term in a syllogism that is common to both premises and excluded from the conclusion 
__sprinkling_NN_2	a light shower that falls in some locations and not others nearby 
__movement_NN_6	a series of actions advancing a principle or tending toward a particular end he supported populist campaigns they worked in the cause of world peace the team was ready for a drive toward the pennant the movement to end slavery contributed to the war effort 
__immunity_NN_4	an act exempting someone he was granted immunity from prosecution 
__transporter_NN_1	a long truck for carrying motor vehicles 
__snuff_NN_2	a pinch of smokeless tobacco inhaled at a single time 
__genus_aotus_NN_1	douroucoulis 
__stargazer_NN_1	someone indifferent to the busy world in the Odyssey Homer tells of lotus-eaters who live in dreamy indolence 
__worthiness_NN_1	the quality or state of having merit or value 
__concha_NN_1	anatomy a structure that resembles a shell in shape 
__chronological_record_NN_1	a chronological account of events in successive years 
__sophistication_NN_1	uplifting enlightenment 
__defusing_NN_1	the act of deactivating or making ineffective as a bomb 
__lower_paleolithic_NN_1	the oldest part of the Paleolithic Age with the emergence of the hand ax ended about 120 000 years ago 
__reading_NN_8	the act of measuring with meters or similar instruments he has a job meter reading for the gas company 
__using_up_NN_1	the act of consuming something 
__effortlessness_NN_1	the quality of requiring little effort such effortlessness is achieved only after hours of practice 
__liven_up_VB_1	make lively let s liven up this room a bit 
__family_fagaceae_NN_1	chiefly monoecious trees and shrubs beeches chestnuts oaks genera Castanea Castanopsis Chrysolepis Fagus Lithocarpus Nothofagus Quercus 
__grapefruit_NN_2	large yellow fruit with somewhat acid juicy pulp usual serving consists of a half 
__iron_collar_NN_1	an instrument of execution for execution by strangulation 
__surveillance_NN_1	close observation of a person or group usually by the police 
__emotional_person_NN_1	a person subject to strong states of emotion 
__terrorist_NN_1	a radical who employs terror as a political weapon usually organizes with other terrorists in small cells often uses religion as a cover for terrorist activities 
__backrest_NN_1	a support that you can lean against while sitting the back of the dental chair was adjustable 
__slaughter_NN_1	the killing of animals as for food 
__pincushion_hakea_NN_1	tall straggling shrub with large globose crimson-yellow flowers western Australia 
__thrust_NN_1	the force used in pushing the push of the water on the walls of the tank the thrust of the jet engines 
__lee_yuen_kam_NN_1	United States actor who was an expert in kung fu and starred in martial arts films 1941-1973 
__speck_NN_2	nontechnical usage a tiny piece of anything 
__prevailing_wind_NN_1	the predominant wind direction the prevailing wind is from the southwest 
__crudites_NN_1	raw vegetables cut into bite-sized strips and served with a dip 
__holding_device_NN_1	a device for holding something 
__law_NN_2	legal document setting forth rules governing a particular kind of activity there is a law against kidnapping 
__underwing_NN_1	moth having dull forewings and brightly colored hind wings 
__skulk_VB_2	avoid responsibilities and duties e g by pretending to be ill 
__pitcher	s_mound_NN_1 baseball the slight elevation on which the pitcher stands 
__mytilid_NN_1	marine bivalve mollusk having a dark elongated shell live attached to solid objects especially in intertidal zones 
__work_song_NN_1	a usually rhythmical song to accompany repetitious work 
__contemplative_NN_1	a person devoted to the contemplative life 
__dressing_NN_7	the act of applying a bandage 
__mediator_NN_1	a negotiator who acts as a link between parties 
__donee_NN_1	the recipient of funds or other benefits 
__walk_VB_1	use one s feet to advance advance by steps Walk don t run We walked instead of driving She walks with a slight limp The patient cannot walk yet Walk over to the cabinet 
__emergence_NN_4	the act of coming or going out becoming apparent 
__woolly_plant_louse_NN_1	secretes a waxy substance like a mass of fine curly white cotton or woolly threads 
__white_river_NN_1	a tributary of the Mississippi River that flows southeastward through northern Arkansas and southern Missouri 
__capital_NN_3	a seat of government 
__ship_NN_1	a vessel that carries passengers or freight 
__order_casuariiformes_NN_1	a ratite bird order cassowaries and emus 
__obstruction_NN_3	something immaterial that stands in the way and must be circumvented or surmounted lack of imagination is an obstacle to one s advancement the poverty of a district is an obstacle to good education the filibuster was a major obstruction to the success of their plan 
__dissonance_NN_3	disagreeable sounds 
__respond_VB_1	show a response or a reaction to something 
__precook_VB_1	cook beforehand so that the actual preparation won t take long precook the rice 
__pertain_VB_2	be a part or attribute of 
__window_NN_2	a transparent opening in a vehicle that allow vision out of the sides or back usually is capable of being opened 
__ditch_VB_2	throw away Chuck these old notes 
__withholding_tax_NN_1	income tax withheld from employees wages and paid directly to the government by the employer 
__ribbonfish_NN_2	marine fish having a long compressed ribbonlike body 
__call_NN_12	sports the decision made by an umpire or referee he was ejected for protesting the call 
__wetting_NN_1	the act of making something wet 
__sundog_NN_1	a bright spot on the parhelic circle caused by diffraction by ice crystals two or more parhelia are usually seen at once 
__waterfall_NN_1	a steep descent of the water of a river 
__demand_NN_1	an urgent or peremptory request his demands for attention were unceasing 
__ambition_VB_1	have as one s ambition 
__timing_NN_1	the time when something happens 
__charm_NN_1	attractiveness that interests or pleases or stimulates his smile was part of his appeal to her 
__sunray_NN_1	a ray of sunlight 
__casuistry_NN_1	argumentation that is specious or excessively subtle and intended to be misleading 
